"_IDOBJ","NOM_COMPLET","LIBELLE_GRILLE_TARIF","DATE_DEBUT","TYPE_TARIF","LIBELLE_TARIF","MODE_EMPLOI","MONTANT"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Trimestriel voiture nuit (de 19h à 10h en semaine + dimanche et jours fériés)","","130.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Trimestriel voiture résident","","215.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Trimestriel voiture non résident","","417.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Mensuel moto nuit (de 19h à 10h en semaine + dimanche et jours fériés)","","28.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Mensuel moto résident","","47.5"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Mensuel Moto non résident","","91.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Mensuel voiture nuit (de 19h à 10h en semaine + dimanche et jours fériés)","","47.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Mensuel voiture résident","","78.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Trimestriel Moto non résident","","248.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Trimestriel moto résident","","126.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Trimestriel moto nuit (de 19h à 10h en semaine + dimanche et jours fériés)","","79.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Annuel voiture non résident","","1521.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Mensuel voiture non résident","","152.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Annuel voiture nuit (de 19h à 10h en semaine + dimanche et jours fériés)","","477.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Annuel Moto non résident","","915.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Annuel moto résident","","468.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Annuel moto nuit (de 19h à 10h en semaine + dimanche et jours fériés)","","290.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Annuel voiture résident","","783.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h50 à 6h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","12.1"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h40 à 5h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","11.8"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h30 à 5h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","11.5"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h20 à 5h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","11.2"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h10 à 5h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","10.9"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h00 à 5h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","10.6"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h50 à 5h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","10.3"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h40 à 4h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","10.1"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h30 à 4h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","10.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h20 à 4h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","9.8"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h10 à 4h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","9.6"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h00 à 4h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","9.4"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h50 à 4h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","9.1"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h40 à 3h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","8.7"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h30 à 3h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","8.1"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h20 à 3h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","7.7"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h10 à 3h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","7.3"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h00 à 3h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","6.9"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h50 à 3h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","6.6"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h40 à 2h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","6.3"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h30 à 2h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","5.9"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h20 à 2h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","5.5"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h10 à 2h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","5.1"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h00 à 2h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","4.7"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h50 à 2h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","4.4"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h40 à 1h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","4.2"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h30 à 1h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","3.9"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h20 à 1h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","3.6"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h10 à 1h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","3.3"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h00 à 1h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","3.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 50 à 60 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","2.6"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 40 à 50 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","2.2"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 30 à 40 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","1.8"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 20 à 30 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","1.4"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 10 à 20 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","1.1"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 0 à 10 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","0.5"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * au-delà de 3 h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","8.7"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * 3h40 à 3h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","8.7"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * 3h30 à 3h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","8.1"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * 3h20 à 3h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","7.6"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * 3h10 à 3h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","7.3"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * 3h00 à 3h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","6.9"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * 2h50 à 3h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","6.6"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * 2h40 à 2h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","6.3"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * 2h30 à 2h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","5.8"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 2h20 à 2h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","5.4"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 2h10 à 2h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","5.1"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 2h00 à 2h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","4.7"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h50 à 2h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","4.4"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h40 à 1h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","4.2"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h30 à 1h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","3.9"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h20 à 1h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","3.6"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h10 à 1h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","3.3"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h00 à 1h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","3.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 50 à 60 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","2.5"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 40 à 50 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","2.2"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 30 à 40 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","1.9"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 20 à 30 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","1.4"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 10 à 20 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","1.1"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 0 à 10 minutes","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","0.5"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 24h00 supplémentaires","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","26.5"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 36h00 à 48h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","45.5"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 24h00 à 36h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","37.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 12h00 à 24h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","19.8"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 11h50 à 12h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","19.4"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 11h40 à 11h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","19.1"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 11h30 à 11h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","19.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 11h20 à 11h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","18.8"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 11h10 à 11h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","18.6"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 11h00 à 11h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","18.5"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 10h50 à 11h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","18.3"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 10h40 à 10h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","18.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 10h30 à 10h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","17.8"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 10h20 à 10h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","17.6"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 10h10 à 10h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","17.4"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 10h00 à 10h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","17.2"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 9h50 à 10h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","16.9"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 9h40 à 9h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","16.8"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 9h30 à 9h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","16.6"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 9h20 à 9h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","16.4"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 9h10 à 9h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","16.3"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 9h00 à 9h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","16.1"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h50 à 9h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","15.8"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h40 à 8h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","15.6"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h30 à 8h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","15.4"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h20 à 8h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","15.2"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h10 à 8h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","15.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h00 à 8h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","14.7"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h50 à 8h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","14.5"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h40 à 7h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","14.3"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h30 à 7h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","14.2"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h20 à 7h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","14.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h10 à 7h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","13.8"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h00 à 7h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","13.6"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h50 à 7h00","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","13.4"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h40 à 6h50","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","13.2"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h30 à 6h40","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","13.0"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h20 à 6h30","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","12.8"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h10 à 6h20","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","12.5"
"3989","Parking ouvrage Gare Sud 4","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h00 à 6h10","Les tarifs sont valables du lundi au samedi. Les tarifs marqués avec une * sont valables le dimanche.","12.3"
"3990","Pac en enclos Viviani","Tarifs 2013-2014","01/07/2013","Tarif individuel","Forfait jour","","14.9"
"3990","Pac en enclos Viviani","Tarifs 2013-2014","01/07/2013","Tarif individuel","10h (de 8h à 19h)","","9.5"
"3990","Pac en enclos Viviani","Tarifs 2013-2014","01/07/2013","Tarif individuel","2h (de 8h à 19h)","","2.2"
"3990","Pac en enclos Viviani","Tarifs 2013-2014","01/07/2013","Tarif individuel","1/2h (de 8h à 19h)","","1.0"
"3990","Pac en enclos Viviani","Tarifs 2013-2014","01/07/2013","Tarif individuel","3h (de 8h à 19h)","","2.7"
"3990","Pac en enclos Viviani","Tarifs 2013-2014","01/07/2013","Tarif individuel","1h (de 8h à 19h)","","1.2"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h00 à 7h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","8.9"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h50 à 7h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","8.7"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h40 à 6h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","8.6"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h30 à 6h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","8.5"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h20 à 6h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","8.3"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h10 à 6h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","8.0"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 6h00 à 6h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","7.9"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h50 à 6h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","7.8"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h40 à 5h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","7.6"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h30 à 5h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","7.4"
